first_word	n_prompts_HP-D	mean_log_prob_HP-D	n_prompts_HP-S	mean_log_prob_HP-S	n_prompts_LP	mean_log_prob_LP	n_prompts_NP	mean_log_prob_NP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	n_prompts_HB	mean_log_prob_HB	softmax_HP-D	softmax_HP-S	softmax_LP	softmax_NP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	softmax_HB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP-D	total_emit_HP-S	total_emit_LP	total_emit_NP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	total_emit_HB	argmax_matches_empirical
(ꈍ‿ꈍ✨)	20	-34.0280029296875	20	-34.5037202835083	20	-36.05078125	20	-35.64767589569092	20	-34.4491247177124	20	-35.160935974121095	20	-34.82297134399414	20	-35.7760929107666	20	-35.26389617919922	0.2599857908652059	0.1615653371399847	0.03439284878774208	0.05146767872115027	0.17063131751432944	0.08373808857082551	0.11740841286879751	0.04526513086117714	0.07554539467078743	HP-D	0.2599857908652059	3	False	1	HP-S	0	1	0	0	0	0	0	0	0	False
(ꈍ‿ꈍ�	20	-32.349545097351076	20	-32.942687320709226	20	-34.211948013305665	20	-33.9074104309082	20	-32.57063674926758	20	-33.061804103851316	20	-32.71061811447144	20	-34.03087558746338	20	-33.42328119277954	0.22545707860739694	0.1245849208666578	0.035013261373133875	0.047477906119180666	0.18073613503676889	0.1105945482696938	0.15712737543769362	0.04196346303522247	0.07704531125425193	HP-D	0.22545707860739694	2	False	1	HN-D	0	0	0	0	1	0	0	0	0	False
(꒪_꒪ׅ)	20	-59.38986797332764	20	-60.44886589050293	20	-62.39992809295654	20	-61.49098300933838	20	-59.52493324279785	20	-59.624097633361814	20	-59.37945728302002	20	-62.07835941314697	20	-60.1859209060669	0.21218784457155754	0.07358741538349912	0.010458466293482864	0.025954808877507087	0.18537979603300533	0.16787879851289805	0.2144084052373494	0.014425255172421785	0.09571920991827869	LN	0.2144084052373494	5	False	1	HN-D	0	0	0	0	1	0	0	0	0	False
(꒪_꒪✿)	20	-59.38986797332764	20	-60.44886589050293	20	-62.39992809295654	20	-61.49098300933838	20	-59.52493324279785	20	-59.624097633361814	20	-59.37945728302002	20	-62.07835941314697	20	-60.1859209060669	0.21218784457155754	0.07358741538349912	0.010458466293482864	0.025954808877507087	0.18537979603300533	0.16787879851289805	0.2144084052373494	0.014425255172421785	0.09571920991827869	LN	0.2144084052373494	5	False	1	HN-D	0	0	0	0	1	0	0	0	0	False
(꒪ཫ꒪;)	20	-38.25938663482666	20	-39.10969638824463	20	-40.56316871643067	20	-40.03976249694824	20	-38.62455940246582	20	-39.22781677246094	20	-38.87214832305908	20	-40.66720409393311	20	-39.689762115478516	0.2746818057568418	0.1173667449336295	0.027435321146503367	0.04630442346120851	0.190650248574673	0.1042908072079087	0.14883698841059056	0.02472453075248431	0.06570912975616025	HP-D	0.2746818057568418	4	False	0		0	0	0	0	0	0	0	0	0	
(꒪ヮ꒪)	20	-68.84945068359374	20	-69.36060791015625	20	-71.14230613708496	20	-70.95993118286133	20	-69.6836051940918	20	-69.85832443237305	20	-69.81894302368164	20	-71.42314262390137	20	-69.80578079223633	0.2889622985663693	0.17331989624731756	0.029178751946412073	0.035016372070039735	0.12547941413453081	0.10536415322560351	0.10959632958080649	0.022034387131731892	0.11104839709718868	HP-D	0.2889622985663693	5	False	1	HP-S	0	1	0	0	0	0	0	0	0	False
(꒪ꇴ꒪)	20	-34.0280029296875	20	-34.5037202835083	20	-36.05078125	20	-35.64767589569092	20	-34.4491247177124	20	-35.160935974121095	20	-34.82297134399414	20	-35.7760929107666	20	-35.26389617919922	0.2599857908652059	0.1615653371399847	0.03439284878774208	0.05146767872115027	0.17063131751432944	0.08373808857082551	0.11740841286879751	0.04526513086117714	0.07554539467078743	HP-D	0.2599857908652059	3	False	5	HN-S	0	0	0	1	1	2	0	0	1	False
(꒪꒫	20	-32.349545097351076	20	-32.942687320709226	20	-34.211948013305665	20	-33.9074104309082	20	-32.57063674926758	20	-33.061804103851316	20	-32.71061811447144	20	-34.03087558746338	20	-33.42328119277954	0.22545707860739694	0.1245849208666578	0.035013261373133875	0.047477906119180666	0.18073613503676889	0.1105945482696938	0.15712737543769362	0.04196346303522247	0.07704531125425193	HP-D	0.22545707860739694	2	False	1	HP-S	0	1	0	0	0	0	0	0	0	False
(꒪꒫꒪	20	-32.349545097351076	20	-32.942687320709226	20	-34.211948013305665	20	-33.9074104309082	20	-32.57063674926758	20	-33.061804103851316	20	-32.71061811447144	20	-34.03087558746338	20	-33.42328119277954	0.22545707860739694	0.1245849208666578	0.035013261373133875	0.047477906119180666	0.18073613503676889	0.1105945482696938	0.15712737543769362	0.04196346303522247	0.07704531125425193	HP-D	0.22545707860739694	2	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(눈_눈)	20	-59.38986797332764	20	-60.44886589050293	20	-62.39992809295654	20	-61.49098300933838	20	-59.52493324279785	20	-59.624097633361814	20	-59.37945728302002	20	-62.07835941314697	20	-60.1859209060669	0.21218784457155754	0.07358741538349912	0.010458466293482864	0.025954808877507087	0.18537979603300533	0.16787879851289805	0.2144084052373494	0.014425255172421785	0.09571920991827869	LN	0.2144084052373494	5	True	2	HB	0	0	0	0	0	0	0	0	2	False
(눈‸눈)	20	-34.0280029296875	20	-34.5037202835083	20	-36.05078125	20	-35.64767589569092	20	-34.4491247177124	20	-35.160935974121095	20	-34.82297134399414	20	-35.7760929107666	20	-35.26389617919922	0.2599857908652059	0.1615653371399847	0.03439284878774208	0.05146767872115027	0.17063131751432944	0.08373808857082551	0.11740841286879751	0.04526513086117714	0.07554539467078743	HP-D	0.2599857908652059	3	False	0		0	0	0	0	0	0	0	0	0	
(︵・ω・)	20	-19.080335235595705	20	-19.998071479797364	20	-19.605716037750245	20	-19.39857349395752	20	-20.231070518493652	20	-20.146645736694335	20	-19.58500385284424	20	-19.339361953735352	20	-20.411523723602294	0.19926140375780627	0.07958943080837787	0.11782927411842732	0.14494861366386813	0.06304711263701691	0.06860099564131157	0.12029522529364864	0.15379042997520462	0.05263751410433872	HP-D	0.19926140375780627	6	False	2	HN-S	0	0	0	0	0	1	1	0	0	False
(︵・ω・︵)	20	-31.666039085388185	20	-32.241502094268796	20	-33.004255867004396	20	-32.176061916351316	20	-32.29644222259522	20	-33.03080749511719	20	-32.43873147964477	20	-33.09715690612793	20	-33.333536338806155	0.24374877467777029	0.1370951313163179	0.06393847553859713	0.14636671980357757	0.12976627473909352	0.06226314471744934	0.11255541618184281	0.05826608910756199	0.04599997391778947	HP-D	0.24374877467777029	7	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(︵︵)	20	-17.183188343048094	20	-16.765296125411986	20	-18.11319351196289	20	-17.632349061965943	20	-17.837436580657958	20	-18.020882081985473	20	-17.59939317703247	20	-18.11501750946045	20	-18.998383712768554	0.17481918128592056	0.26550785013127615	0.06897520009263175	0.11156322505445268	0.09087672814038489	0.07564553759761497	0.11530114478465804	0.06884950416964243	0.028461628743418548	HP-S	0.26550785013127615	4	False	3	HN-S	0	0	0	0	0	2	1	0	0	False
(︵︶︵)	20	-20.029994201660156	20	-19.838051986694335	20	-21.035795879364013	20	-20.358344078063965	20	-20.81067638397217	20	-21.22679090499878	20	-20.61759376525879	20	-21.37710294723511	20	-21.76202917098999	0.19800838417588187	0.23990705777969593	0.0724218244333651	0.14258802063965087	0.09070633422733454	0.059830326874924976	0.11002524181594892	0.05148037301605155	0.03503243703714644	HP-S	0.23990705777969593	5	False	2	LN	0	0	0	0	0	0	2	0	0	False
(︵︿︵)	20	-34.13390417098999	20	-34.7699052810669	20	-35.195434951782225	20	-34.50095958709717	20	-34.41489391326904	20	-34.3226354598999	20	-34.52366676330566	20	-34.5523983001709	20	-36.04330883026123	0.1774758133341694	0.09395662378255563	0.061393474802609004	0.12295014163299432	0.13400064246384213	0.14695156575323173	0.1201897500584702	0.11678565050061505	0.02629633767151254	HP-D	0.1774758133341694	5	False	2	LN	0	0	0	0	0	0	2	0	0	False
(︵｡・́︿・̀�	20	-96.55471954345703	20	-98.32598838806152	20	-96.81874160766601	20	-96.99700355529785	20	-97.83650703430176	20	-97.60563163757324	20	-96.44425621032715	20	-96.20529174804688	20	-98.23801956176757	0.16867356394537697	0.028694240642073703	0.12953397585339804	0.10838408500168698	0.04681378832665167	0.05897143526538128	0.18837386013186666	0.23922225765631056	0.0313327931772541	NB	0.23922225765631056	8	False	1	HN-D	0	0	0	0	1	0	0	0	0	False
(︶︿︶)	20	-39.34614925384521	20	-39.40581569671631	20	-40.74558849334717	20	-40.16660289764404	20	-41.332065963745116	20	-40.59857730865478	20	-41.33989353179932	20	-41.36932563781738	20	-42.46124076843262	0.2971852632465982	0.27997191188348974	0.07332609049319702	0.13083043330772245	0.040790084153009804	0.08493851752215821	0.04047204336022361	0.03929822460205328	0.013187431431547544	HP-D	0.2971852632465982	5	False	2	LN	0	0	0	0	0	0	2	0	0	False
(︾⌐‿︾)	20	-61.691250038146975	20	-61.40432262420654	20	-65.01621112823486	20	-63.40997886657715	20	-62.40602111816406	20	-62.799750328063965	20	-62.47080307006836	20	-64.4999324798584	20	-63.297908020019534	0.24471386845847873	0.3260390169609445	0.008803316751964167	0.043875707883986446	0.11973950172454517	0.08076868708000914	0.11222845968125571	0.014752420964185555	0.04907902049463052	HP-S	0.3260390169609445	5	False	1	HN-D	0	0	0	0	1	0	0	0	0	False
(︾︿︾)	20	-41.92086124420166	20	-41.706776237487794	20	-43.87275924682617	20	-42.190103721618655	20	-42.26298942565918	20	-42.3196418762207	20	-42.8635311126709	20	-42.8291955947876	20	-43.370633125305176	0.18006692771195237	0.22305393631933365	0.02557027642537582	0.1375635682733003	0.12789382416017042	0.12084974177228346	0.07015160837458695	0.07260212938830683	0.04224798757469025	HP-S	0.22305393631933365	5	False	1	LP	0	0	1	0	0	0	0	0	0	False
(︿︿)	20	-39.081838035583495	20	-38.20976886749268	20	-39.98661575317383	20	-39.527978324890135	20	-39.99957695007324	20	-39.75103054046631	20	-39.76462993621826	20	-40.34472541809082	20	-41.32759265899658	0.1602047511414882	0.3831865168665729	0.0648239396494073	0.1025460947582664	0.06398916532728832	0.08204436904740614	0.08093616771724806	0.04531170144829255	0.01695729404403025	HP-S	0.3831865168665729	4	False	50	HN-D	0	0	2	0	27	6	15	0	0	False
(﹏(._.)っ)	20	-37.44078044891357	20	-37.9877405166626	20	-38.7192325592041	20	-38.1330062866211	20	-38.49458332061768	20	-38.42705249786377	20	-37.74122428894043	20	-40.03621578216553	20	-39.19844226837158	0.2458960114142661	0.14230158749185615	0.06847417168307596	0.12306133517304045	0.08572168753690387	0.09171048195682839	0.18208341180494134	0.018347134338790268	0.04240417860029744	HP-D	0.2458960114142661	9	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(﹏-)	20	-20.76829481124878	20	-21.501464557647704	20	-21.710968685150146	20	-20.835465812683104	20	-20.767682361602784	20	-21.692008876800536	20	-20.23782081604004	20	-21.164232063293458	20	-21.80142421722412	0.14427232217122457	0.0693060977841581	0.056206295260389325	0.13489971336332074	0.14436070876727222	0.05728212235685854	0.2452251173636208	0.09710233164128064	0.051345291291875095	LN	0.2452251173636208	4	False	3	HN-S	0	0	0	0	0	3	0	0	0	False
(﹒︠‿﹒︡)	20	-81.7863868713379	20	-83.81839332580566	20	-85.41392021179199	20	-84.53838348388672	20	-82.69157943725585	20	-83.02063064575195	20	-83.57970695495605	20	-84.63046722412109	20	-83.44312477111816	0.42875619282286054	0.05619804601111959	0.01139705628935058	0.02735479489880392	0.17341644118247945	0.12479154033537128	0.07134793193142488	0.02494836002295658	0.08178963650563316	HP-D	0.42875619282286054	6	False	0		0	0	0	0	0	0	0	0	0	
(＠_＠;)	20	-22.053550910949706	20	-21.983263111114503	20	-22.478325843811035	20	-21.271909523010255	20	-20.5136775970459	20	-20.025085353851317	20	-21.382863426208495	20	-23.116600513458252	20	-21.535795783996583	0.047264699449031965	0.05070636802819972	0.030907187812599365	0.10327600793436141	0.2204425284387135	0.35932571529815854	0.09242996196259394	0.016325268178491056	0.07932226289785048	HN-S	0.35932571529815854	5	True	1	HN-S	0	0	0	0	0	1	0	0	0	True
(＾	20	-10.240305757522583	20	-10.595812559127808	20	-10.936948537826538	20	-10.810546445846558	20	-12.207973051071168	20	-12.755554342269898	20	-11.854367637634278	20	-11.146501111984254	20	-12.36703143119812	0.26972708964554876	0.18902964736464478	0.1343929388542701	0.15250082111630198	0.0377031398140205	0.021805496782085675	0.05369655187795803	0.10898555104960554	0.032158763495564645	HP-D	0.26972708964554876	2	False	0		0	0	0	0	0	0	0	0	0	
(＾3＾)	20	-16.43548450469971	20	-17.05759506225586	20	-17.188964080810546	20	-17.31382040977478	20	-18.688739490509032	20	-18.98434934616089	20	-17.996797180175783	20	-17.63729634284973	20	-18.710790634155273	0.3106061105350226	0.16673655073671034	0.14621030167639534	0.1290486775807436	0.03263125586908697	0.02428018880673617	0.0651839262330359	0.09338341367606964	0.031919574886199384	HP-D	0.3106061105350226	5	False	1	LP	0	0	1	0	0	0	0	0	0	False
(＾_－)	20	-18.802528190612794	20	-20.120065689086914	20	-19.808014011383058	20	-19.95354633331299	20	-21.090824031829833	20	-21.606213092803955	20	-20.743739128112793	20	-19.83533592224121	20	-21.296731853485106	0.37118159346015567	0.09940017901581472	0.1358030388583169	0.11741013945459015	0.03765235762780979	0.02248855495004989	0.053275708435110876	0.132142869433918	0.030645558764233926	HP-D	0.37118159346015567	5	False	1	HP-D	1	0	0	0	0	0	0	0	0	True
(＾_＾)	20	-13.239238452911376	20	-13.786690378189087	20	-13.330335998535157	20	-13.215649366378784	20	-16.048170375823975	20	-16.43935933113098	20	-15.450809907913207	20	-13.421177434921265	20	-15.976977348327637	0.2162562560815558	0.12508733207716743	0.19742653286162676	0.22141818687691808	0.013033619731137248	0.00881401613502043	0.023686200477951523	0.18028250508337912	0.01399535067524365	NP	0.22141818687691808	5	False	1	LP	0	0	1	0	0	0	0	0	0	False
(＾ω＾)	20	-15.189329719543457	20	-15.75311541557312	20	-15.861240339279174	20	-15.749122285842896	20	-17.47018895149231	20	-17.8024799823761	20	-16.708145952224733	20	-16.1284818649292	20	-17.590736389160156	0.28351660392742906	0.16133532984889024	0.14480095414981417	0.1619808507175913	0.028974364525048372	0.02078268994964052	0.062081898469063035	0.11084341655350524	0.025683891859018048	HP-D	0.28351660392742906	5	False	1	HP-D	1	0	0	0	0	0	0	0	0	True
(＾‿＾)	20	-45.92806835174561	20	-47.359927558898924	20	-48.18714618682861	20	-47.738656234741214	20	-48.15601100921631	20	-48.9918773651123	20	-48.13185195922851	20	-48.4110294342041	20	-48.61156024932861	0.5198767232571004	0.12418004715367545	0.05429943804066728	0.08502997401628602	0.05601665489401792	0.024283150127701256	0.057386443835943476	0.0434074302492262	0.035520138425382035	HP-D	0.5198767232571004	5	False	81	NP	17	10	6	18	0	3	2	11	14	False
(＾∇＾)	20	-45.92806835174561	20	-47.359927558898924	20	-48.18714618682861	20	-47.738656234741214	20	-48.15601100921631	20	-48.9918773651123	20	-48.13185195922851	20	-48.4110294342041	20	-48.61156024932861	0.5198767232571004	0.12418004715367545	0.05429943804066728	0.08502997401628602	0.05601665489401792	0.024283150127701256	0.057386443835943476	0.0434074302492262	0.035520138425382035	HP-D	0.5198767232571004	5	False	6	NP	0	1	1	2	0	0	0	0	2	False
(＾▽＾)	20	-45.92806835174561	20	-47.359927558898924	20	-48.18714618682861	20	-47.738656234741214	20	-48.15601100921631	20	-48.9918773651123	20	-48.13185195922851	20	-48.4110294342041	20	-48.61156024932861	0.5198767232571004	0.12418004715367545	0.05429943804066728	0.08502997401628602	0.05601665489401792	0.024283150127701256	0.057386443835943476	0.0434074302492262	0.035520138425382035	HP-D	0.5198767232571004	5	True	6	LP	0	0	2	2	0	0	0	2	0	False
(＾▿＾)	20	-45.92806835174561	20	-47.359927558898924	20	-48.18714618682861	20	-47.738656234741214	20	-48.15601100921631	20	-48.9918773651123	20	-48.13185195922851	20	-48.4110294342041	20	-48.61156024932861	0.5198767232571004	0.12418004715367545	0.05429943804066728	0.08502997401628602	0.05601665489401792	0.024283150127701256	0.057386443835943476	0.0434074302492262	0.035520138425382035	HP-D	0.5198767232571004	5	False	1	HP-S	0	1	0	0	0	0	0	0	0	False
(＾・ω・＾)	20	-19.031300258636474	20	-20.065449810028078	20	-19.817767715454103	20	-19.614832496643068	20	-21.437743663787842	20	-21.607425689697266	20	-20.79271354675293	20	-20.030076217651366	20	-21.51848134994507	0.3166177114031444	0.11256665521765975	0.14420380790187554	0.17664867099543263	0.028538432375281322	0.024084528354406012	0.05439552015015053	0.11661980683049225	0.02632486677155751	HP-D	0.3166177114031444	7	False	0		0	0	0	0	0	0	0	0	0	
(＾ｪ＾)	20	-17.165295362472534	20	-17.95084524154663	20	-17.765027141571046	20	-17.748192501068115	20	-19.505305767059326	20	-19.62250690460205	20	-18.732687091827394	20	-18.23762426376343	20	-19.44197874069214	0.2942448879547512	0.1341371110723962	0.16152833783728812	0.16427062729984307	0.028343620212886538	0.02520899387698241	0.061376108281948824	0.10069372374969479	0.030196589714208827	HP-D	0.2942448879547512	5	False	1	LP	0	0	1	0	0	0	0	0	0	False
(ｏ❁・‿・❁)�	20	-110.04585418701171	20	-112.10131912231445	20	-113.37723007202149	20	-112.49411468505859	20	-110.60357513427735	20	-110.35861930847167	20	-111.04367370605469	20	-112.74328651428223	20	-112.30889778137207	0.32318017601072413	0.04137782266424423	0.011551717222111346	0.027936930576543586	0.18502464656856615	0.23638098975378993	0.11915086569671157	0.021775329635846424	0.03362152187146273	HP-D	0.32318017601072413	8	False	1	HP-S	0	1	0	0	0	0	0	0	0	False
(ｏ・ω・)	20	-19.38498001098633	20	-20.207327365875244	20	-20.742748737335205	20	-20.798793601989747	20	-22.212963485717772	20	-21.68298559188843	20	-21.208526611328125	20	-20.574197483062743	20	-22.49435453414917	0.38314491980782195	0.16835350134873317	0.09855793737543801	0.09318620608038185	0.022656115683400122	0.03849035603854385	0.06185956269546898	0.1166520796276913	0.01709932134252072	HP-D	0.38314491980782195	6	False	3	LP	0	0	1	1	0	0	0	1	0	False
(｡-_-｡)	20	-17.79851312637329	20	-18.720161628723144	20	-19.452462100982665	20	-18.568354415893555	20	-16.63611102104187	20	-18.564200830459594	20	-16.419650411605836	20	-20.39350347518921	20	-19.43516902923584	0.10045686506421472	0.03996803180378306	0.019216695479534356	0.04652022398750715	0.32122137826820696	0.04671385155819869	0.39885228957874463	0.007498763072003217	0.019551901187807183	LN	0.39885228957874463	7	False	0		0	0	0	0	0	0	0	0	0	
(｡-`ω´-)	20	-21.715461826324464	20	-22.675533390045167	20	-23.103029346466066	20	-22.884498500823973	20	-21.450359630584718	20	-22.662547969818114	20	-21.963974380493163	20	-23.29256076812744	20	-22.873711490631102	0.20262536914526547	0.07757826037618686	0.050591889745001006	0.06294882705598111	0.2641351747327777	0.07859221575819968	0.15803969690443	0.04185703403308511	0.06363153224907309	HN-D	0.2641351747327777	9	False	0		0	0	0	0	0	0	0	0	0	
(｡-ω-)	20	-14.77499279975891	20	-16.72401647567749	20	-15.454966354370118	20	-15.56008801460266	20	-15.203399229049683	20	-15.730859279632568	20	-14.54612398147583	20	-15.291209936141968	20	-16.343534755706788	0.1921803813207272	0.027368993296851208	0.09736442158231627	0.08764891234224773	0.12521446507582534	0.07388929334588797	0.24160477629918464	0.11468821592754044	0.040040540809419226	LN	0.24160477629918464	6	True	7	LP	0	0	7	0	0	0	0	0	0	False
(｡-ω｡)	20	-30.03472766876221	20	-32.17837553024292	20	-30.406210517883302	20	-30.969299030303954	20	-31.01906795501709	20	-31.130265998840333	20	-29.862261486053466	20	-29.384426593780518	20	-32.223171901702884	0.16328724768916528	0.019141582141654227	0.11262098392808575	0.0641317489076361	0.06101810475276526	0.05459665272886952	0.19402307364907814	0.31287757523698706	0.018303030965758606	NB	0.31287757523698706	6	False	3	HB	0	0	0	1	0	0	0	0	2	False
